1,1,1,1,1,1,1,1,1,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.97059,0.96117,0.96117,0.95192,0.95192,0.94286,0.95192,0.95192,0.95192,0.95192,0.94286,0.94286,0.95192
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1.0313,1,1,1,1,1,1,1,1,0.94286,0.94286,0.94286,0.94286,0.97059,0.97059,0.97059,0.97059,1,1,1,1,1,0.94286
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97345,0.97345,0.97345,0.97345,0.97345,0.97345,0.97345,0.97345,0.96491,0.96491,0.94828,0.94828,0.94828,0.94828,0.94828,0.94828,0.94828,0.94828,0.94828,0.94828,0.9322,0.9322,0.9322,0.9322,0.9322,0.9322,0.9322,0.92437,0.92437,0.92437,0.92437,0.92437
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.975,1,1,1,1,1,1,1,0.975,1,1,1,1,1,1,0.975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.975,0.95122,0.95122,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698,0.90698
1,1,1,1,0.99083,0.99083,1,1,0.99083,1,1,1,1,1,1,1,1,1,1,1,0.99083,1,1,1,1,1,1,1,0.99083,1,1,1,1,1,1,0.99083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99083,0.98182,0.98182,0.92308,0.92308,0.92308,0.91525,0.91525,0.91525,0.91525,0.92308,0.91525,0.91525,0.91525,0.91525,0.90756,0.90756,0.90756,0.91525,0.90756,0.9
1,1,1,1,0.98901,0.98901,0.98901,1,0.98901,0.98901,0.98901,0.98901,0.98901,0.98901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98901,1,1,1,1,1,1,1,1,1,1,1,0.98901,0.98901,0.97826,0.96774,0.9375,0.92784,0.9,0.86538,0.86538,0.86538,0.86538,0.86538,0.86538,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714
1,1,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.96341,0.97531,0.96341,0.96341,0.96341,0.95181,0.95181,0.95181,0.95181,0.95181,0.94048,0.94048,0.92941,0.92941,0.94048,1.0676,1.0676,1.0972,1.1127,1.1127,1.1449,1.1618,1.1618,1.1791,1.1791,1.1791,1.1791,1.1791,1.1791,1.1791,1.1791,1.1449
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99219,0.99219,1,1,1,1,1,1,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,1,0.99219,0.99219,0.99219,0.99219,0.97692,0.9845,0.9845,0.97692,0.97692,0.96212,0.96212,0.96212,0.96212,0.96947,0.96947
1,0.9898,1,1,0.9898,0.9898,0.9898,1,0.9898,1,1,1,1,1,1,1,1,1,1,1,0.9898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0319,1.043,1.0543,1.0543,1.043,1.0543,1.0543,1.0543,1.0543,1.0659,1.0659,1.0659,1.0659,1.0659,1.0659,1.0659,1.0659
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97917,0.95918,0.94,0.92157,0.92157,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.90385,0.88679,0.88679,0.88679,0.88679,0.87037,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.87037,0.87037,0.87037,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.88679,0.92157,0.94,0.94,0.94,0.94,0.94,0.95918,0.95918,0.95918,0.95918,0.95918
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98571,1,1,1,1,1,0.98571,1,1,1,1,1,1,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,0.98571,1,1,1,0.97183,0.95833,0.94521,0.93243,0.94521,0.94521,0.95833,0.95833,0.94521,0.95833,0.95833,0.95833,0.87342,0.81176
1,1,1,1,1,1,1.0084,1.0084,1,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0256,1.0526,1.0714,1.0811,0.99174,0.96774,0.9375,0.9375,0.91603,0.89552,0.88889,0.81633,0.8,0.74074,0.73171,0.7362,0.73171
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0133,1.0133,1.0133,1.0133,1.0133,1,1,1,1,1.0133,1.0133,1.0133,1.0133,1.0133,1.0133,1.0133,1.027,1.0133,1.027,1.027,1.0133,1.027,1.027,1.027,1.027,1.027,1.027,1.0133,1.0133,1.0133,1.0133,1.0133,1.0133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0133,1.027,1.027,1.1014,1.1014,1.1014,1.1014,1.1014,1.1176,1.1176,1.1176,1.027,1.0133
1,1.0064,1,1,1,1,1,1,1,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.9875,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,1,1,1,1,0.99371,1,0.99371,0.99371,0.99371,0.99371,0.99371,0.99371,1,1,1,0.99371,0.99371,1.0128,1.0128,1.0128,1.0194,1.0194,1.026,1.026,1.026,1.026,1.026,1.026,1.0194,1.0128,1.0064,1.0064,1.0128,1.0128
1,1,1,1,1,1,1,1,1,0.99306,0.99306,0.99306,0.99306,0.99306,1,1,1,1,1,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.98621,0.97945,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.97279,0.92258,0.89937,0.89375,0.89375,0.89375,0.89375,0.89375,0.89375,0.8882,0.89375,0.8882,0.8882,0.8882
1,1,1,1,1,1,1,1,0.98039,0.98039,0.98039,0.98039,0.98039,0.98039,0.98039,0.98039,0.98039,0.98039,0.98039,0.96154,0.98039,0.9434,0.90909,0.89286,0.86207,0.86207,0.86207,0.86207,0.84746,0.84746,0.84746,0.84746,0.84746,0.84746,0.84746,0.84746,0.84746,0.84746,0.84746,0.84746,0.84746,0.81967,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.80645,0.80645,0.81967,0.81967,0.81967,0.79365,0.79365,0.78125,0.76923,0.75758,0.75758,0.75758,0.75758,0.75758,0.75758,0.75758,0.75758,0.74627,0.75758,0.76923,0.75758,0.74627
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.008,1.008,1.008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99213,1,1,1,1,1,1,1,0.99213,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0104,1,1,1,1,1,1,1,1,1,1,1,1.0104,1.0104,1.0104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0192,1.0192,1.0392,1.1277,1.359,1.359,1.4324,1.5143,1.5143,1.5143,1.5588,1.5588,1.5588,1.5588,1.5588,1.5588,1.5588,1.5588,1.5588,1.6061
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0185,1.0185,1.0185,1.0185,1.0092,1.0092,1.0185,1.0185,1.028,1.028,1.028,1.028,1.028,1.0476,1.0476,1.0476,1.0476,1.0476,1.0577,1.0577,1.0577,1.0577,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476,1.0476
1,1,1,1,1,1,1,1,1,1,1,1,0.99074,0.99074,0.99074,0.99074,0.99074,0.99074,0.99074,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1.0094,1,1,1,1.0094,1,1,1.0094,1,1,0.96396,0.9386,0.93043,0.93043,0.93043,0.93043,0.93043,0.92241,0.92241,0.92241,0.91453,0.91453,0.92241,0.92241,0.89916
1,1,1,1,1,1,1,1,1,1,1,1,1.0125,1,1,1,1.0125,1.0125,1,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1.0125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95294,1,1,1.0253,1.0519,1.0519,1.0519,1.0519,1.0519,1.0519,1.0519,1.08,1.0946,1.0385,1.0253,1.0385,1.0385,1.0385,1.0385,1.0385,1.0385,1.0385
1,1,1,1,1,1,1,1,1,1,1,1,0.97222,0.98592,0.98592,0.98592,0.98592,0.97222,0.97222,0.97222,0.97222,0.97222,0.97222,0.97222,0.97222,0.97222,0.97222,0.97222,0.97222,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.9589,0.97222,0.98592,0.98592,0.98592,0.98592,0.98592,0.98592,1,1,1,1,1,1,1.0145,1.0145,1.0145,1.0145,1.0145,1.0145,1.0294,1.0294,1.0448,1.0448,1.0448,1.0448,1.0448,1.0448
1,1,1,1,1,1,1,1,1,1,0.98438,0.98438,0.98438,0.98438,1,1,1,1,0.98438,0.98438,0.98438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98438,0.98438,0.98438,0.98438,0.98438,0.98438,0.98438,0.98438,0.98438,0.98438,0.98438,0.98438,0.98438,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.96923,0.98438,0.98438,0.95455
1,1,1.0068,1.0138,1,1.0068,1.0068,1.0068,1.0068,1.0068,1.0138,1.0138,1.0138,1.0138,1.0138,1.0138,1.0068,1.0138,1.0138,1.0138,1.0138,1.0138,1.0138,1.0138,1.0068,1.0138,1.0138,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0138,1.0138,1.0138,0.93631,0.90184,0.89634,0.86471,0.85465,0.76166,0.75773,0.75773,0.75385,0.75,0.74619,0.75,0.74242,0.74242,0.74619,0.74619,0.74242
1,1,1,1,1,1,0.99301,0.99301,0.99301,0.99301,0.99301,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1.0071,1,1,1,1,1,1,1,1,1,1,0.99301,0.9726,0.94667,0.94667,0.94667,0.93421,0.93421,0.93421,0.9281,0.9281,0.92208,0.91613,0.91613,0.91613,0.91613,0.92208,0.92208,0.92208,0.92208,0.92208,0.92208,0.92208,0.92208,0.92208,0.91613,0.92208,0.91026,0.90446,0.8875,0.8875,0.86061
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0625,1.1039,1.1184,1.1184,1.1184,1.1184,1.1184,1.1184,1.1184,1.1184,1.1184,1.1333,1.1333,1.1333,1.1333,1.1333,1.1333,1.1333,1.1333,1.1333,1.1486,1.1333,1.1486,1.1486,1.1333,1.1486,1.1972,1.1972,1.25,1.25,1.25,1.2687,1.2687,1.2879
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98113,0.95413,0.96296,0.96296,0.96296,0.96296,0.98113,0.98113,0.97196,0.96296,0.96296,0.96296,0.96296,0.95413,0.96296,0.96296,0.95413,0.95413,0.94545,0.94545
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0069,1,1,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.97987,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.98649,0.97987,0.97987,0.97987,0.97987,0.97987,0.97333,0.97987,1.0069,1.0139,1.0282,1.0282,1.0282,1.0282,1.0069
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.99355,0.98718,0.99355,0.99355,0.98718,0.98718,0.98718,0.98718,0.98718,0.98089,0.98089,0.98089,0.98718,0.98718
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1,1,1,1.0208,1.0889,1.0889,1.0889,1.1053,1.1053,1.1221,1.1221,1.1221,1.1308,1.1308,1.1308,1.1395,1.1308,1.1308,1.1221
1,1,1,1,1,1,1,1,1,1,1,1,1,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1.0062,1,1,1,1,1,1,1,1,1,1,0.99387,1,1,1,1,0.99387,0.99387,0.99387,0.99387,1,1.0318,1.0318,1.0385,1.0385,1.0452,1.0452,1.0519,1.0519,1.0519,1.0519,1.0588,1.1096,1.1408,1.1408
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99324,0.99324,1,0.99324,0.99324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0068,1.0068,1.0068,1.0068,1.0068,1.0068,1,1,0.99324,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98413,0.98413,0.98413,0.98413,0.98413,0.98413,0.98413,0.98413,0.98413,0.98413,0.98413,0.98413,1,1,1,1,1,0.93939,0.92537,0.92537,0.92537,0.92537,0.91176,0.91176,0.91176,0.91176,0.92537,0.92537,0.91176,0.91176,0.91176,0.91176,0.91176
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99048,0.99048,0.99048,0.99048,0.99048,0.98113,0.98113,0.98113,0.98113,0.98113,1,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0097,1.0196,1.0097,1.0097,1.0196
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0078,1.0078,1.0078,1,1,1,1,1.0078,1.0156,1.0156,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0317,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.0317,1.0317,1.0317,1.0317,1.0317,1.0317,1.0317
1,1,1,1,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,0.99219,1,1,1,1,1,1,1,1,1.0079,1.0079,1.016,1.0242,1.0242,1.0079,1.0079,1.0079,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.016,1.0079,1.016,1.016,1.016,1.016,1.016,1.0242,1.0325,1.0325,1.0325,1.0325,1.0325,1.041,1.041,1.0583,1.0583,1.0672
1,1,1,1,1,1,1,1,1,1,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9931,0.9863,0.9863,0.9863,0.9863,0.9863,0.9863,0.9863,0.97959,0.97297,0.97297,0.97297,0.97297,0.96644,0.96,0.96,0.96,0.96,0.95364,0.93506,0.93506,0.93506,0.94118,0.94737,0.94737,0.94737,0.94737,0.95364,0.96,0.96644,0.96,0.96,1
1,1,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.98765,0.99379,0.99379,0.99379,1,1,1,1,1,1,1,1.0063,1.0063,1.0063,1.0063,1.0063,1.0063,1.0063,1.0063,1.0063,1.0063,1.0063,1.0063,1.0063,1,1,1,1,1,1,1,1,1,1,1
