30,30
70,70
50,50
47,77
69,82
75,17
60,60
67,34
69,63
75,25
20,20
36,15
38,50
25,34
0,0
100,50
45,39
70,80
40,60
80,50
50,50
59,9
72,58
50,34
47,77
34,67
50,17
25,42
17,34
44,57
50,36
38,69
54,54
54,54
34,0
47,54
45,67
37,32
64,60
37,46
55,64
46,69
25,75
55,55
100,100
65,65
50,45
100,0
0,0
43,58
100,0
55,50
40,55
64,69
0,0
50,100
55,41
46,73
41,50
60,32
25,55
100,100
79,48
53,58
48,58
48,48
50,55
69,74
65,75
25,55
53,48
100,0
85,64
43,64
100,100
35,50
32,48
27,43
65,25
50,50
80,40
25,59
46,64
63,25
56,78
84,50
60,20
90,80
34,25
67,50
17,42
42,75
47,31
50,100
82,64
25,38
50,75
0,0
100,100
38,50
0,0
0,50
100,100
38,88
50,50
0,38
38,63
25,63
50,50
50,50
30,50
20,47
58,50
65,43
37,64
67,42
86,72
60,0
43,29
36,29
65,43
28,28
39,39
17,34
67,62
63,75
38,50
100,0
100,0
56,28
50,75
67,27
54,54
34,17
100,50
67,34
50,50
34,17
67,84
0,100
56,67
67,67
43,29
39,54
16,31
39,39
55,30
55,30
60,60
100,50
65,36
34,45
50,65
36,22
43,29
23,56
69,63
69,25
32,74
50,42
25,59
75,50
36,43
50,79
62,62
28,62
38,63
62,84
74,47
0,0
75,0
70,62
25,59
44,25
50,50
40,50
28,67
50,0
62,34
39,45
60,60
20,40
67,50
63,57
38,44
67,34
38,50
50,36
80,40
10,50
73,55
55,82
63,50
57,32
75,80
75,38
42,59
50,60
50,32
29,43
38,63
42,59
12,34
78,56
67,34
70,60
90,70
40,70
78,56
80,50
67,34
19,44
100,50
25,0
43,36
84,78
34,50
34,67
59,50
67,59
72,43
70,70
63,50
13,38
60,40
80,60
50,40
60,55
44,50
0,0
69,44
69,57
58,86
60,50
50,40
50,34
50,67
72,36
31,85
70,50
23,45
64,64
77,31
38,25
82,82
44,69
0,50
34,67
70,60
50,50
50,60
75,75
34,50
34,60
36,58
47,80
22,36
36,65
63,25
25,50
73,45
72,65
43,36
40,60
80,50
100,50
38,13
50,34
75,50
34,59
70,30
42,75
17,92
75,50
56,34
50,63
75,25
80,80
65,50
58,43
64,73
50,13
44,69
69,44
75,67
65,79
0,100
60,50
62,16
25,25
39,62
80,50
50,62
50,65
50,84
60,65
0,100
35,25
40,60
60,50
17,50
93,62
32,44
100,67
22,72
25,25
56,56
58,65
42,84
65,50
100,100
86,86
50,60
100,0
65,58
29,29
60,34
43,22
36,29
36,36
50,65
58,50
36,58
39,31
19,73
55,60
100,30
20,40
50,75
67,56
67,78
60,0
34,50
50,67
63,50
60,20
40,60
100,63
30,40
34,34
92,34
57,57
65,50
82,64
55,55
50,80
63,44
55,37
100,100
100,0
40,50
40,20
75,67
65,50
38,63
90,70
75,63
39,39
100,34
59,75
40,65
39,67
30,55
40,70
48,64
48,43
73,39
50,40
50,25
31,47
43,65
44,82
77,62
50,32
50,30
47,47
44,38
62,56
86,22
43,29
73,64
50,42
50,38
50,50
38,100
63,25
23,56
42,59
44,63
44,69
60,70
53,36
34,56
0,50
36,65
50,70
75,50
50,50
50,58
67,39
42,42
38,38
100,50
47,54
63,44
34,100
50,0
100,29
43,58
84,95
39,47
39,73
28,67
56,50
73,50
56,56
45,34
67,56
56,50
50,42
34,50
50,42
75,50
67,78
34,67
54,85
12,56
28,46
40,70
0,0
25,25
50,62
56,62
32,44
25,44
50,50
70,100
50,50
0,100
25,50
38,75
50,63
38,88
63,50
75,55
47,31
50,62
57,57
90,60
58,15
86,29
45,12
86,50
58,15
77,62
70,40
50,50
50,17
50,86
50,38
55,19
50,50
34,67
22,58
65,79
75,67
9,25
69,32
57,38
70,30
23,34
70,77
53,59
45,73
65,48
50,40
89,67
38,32
50,60
65,58
56,50
60,75
62,23
45,62
34,45
39,39
17,34
25,50
54,39
60,74
27,47
50,22
50,84
67,50
75,42
38,50
50,0
62,23
34,75
82,55
64,28
50,50
0,100
62,73
40,50
34,100
93,31
28,55
16,54
63,44
72,43
45,23
75,42
25,50
75,50
45,34
86,43
0,100
54,62
59,25
70,54
50,43
67,34
50,58
57,69
34,67
62,50
34,45
34,28
23,67
42,42
100,0
67,34
50,50
0,50
50,100
0,0
100,0
48,83
100,67
59,30
50,57
28,39
100,0
69,57
83,59
45,50
42,24
71,71
100,100
0,0
73,50
64,37
28,50
50,50
39,56
39,78
34,45
0,67
50,50
60,60
38,50
100,40
56,50
23,34
67,78
100,100
50,39
50,38
58,43
34,56
50,63
75,84
42,84
78,45
95,56
59,42
34,67
57,44
80,30
65,72
46,64
57,38
32,63
90,40
60,40
17,56
36,65
29,15
37,73
73,28
67,67
45,56
64,10
67,34
43,43
59,75
55,64
67,34
77,31
47,62
77,70
70,39
67,34
36,79
22,50
100,84
55,10
40,50
34,67
39,47
30,60
64,28
0,0
34,67
37,46
84,59
63,50
60,30
38,75
43,36
50,65
72,65
85,31
89,100
55,35
60,34
84,50
84,67
63,75
65,58
50,50
67,34
22,65
86,50
43,58
100,50
50,100
83,65
38,57
45,23
64,91
59,84
60,60
82,44
60,70
28,73
78,100
89,12
25,88
63,25
63,38
75,50
45,50
67,84
90,60
50,0
75,38
100,50
30,80
73,50
23,45
70,70
67,45
75,63
57,50
38,32
69,32
30,40
89,50
67,50
40,30
100,100
28,64
75,50
56,23
40,70
39,48
82,69
50,60
67,67
47,62
70,70
60,60
80,20
56,34
50,84
78,34
67,73
45,56
44,44
9,59
36,42
60,70
69,63
67,0
100,86
50,79
86,93
34,34
50,60
60,30
50,43
50,79
63,50
55,91
67,50
42,59
29,65
62,62
36,72
72,86
25,84
50,25
34,67
29,15
90,40
40,80
39,50
40,40
69,44
100,0
17,67
40,50
60,40
40,50
62,56
39,56
50,72
50,23
62,62
50,40
55,40
35,50
58,48
48,79
50,50
50,25
100,0
75,67
56,67
63,63
50,50
67,12
78,56
0,0
34,34
60,80
0,0
38,88
46,46
42,34
84,95
0,50
58,85
80,50
67,56
56,67
55,55
40,60
57,50
17,0
25,25
30,60
55,40
20,20
25,40
45,60
55,60
60,30
70,55
55,45
40,60
50,42
44,38
29,43
50,50
17,50
38,50
67,42
75,63
73,82
72,86
75,50
58,43
88,50
100,75
30,80
100,0
25,50
58,15
88,50
50,13
16,47
10,70
88,88
46,82
34,67
34,50
43,50
79,65
77,31
54,39
63,38
25,75
50,88
36,50
100,67
45,45
50,50
20,40
100,100
67,60
67,34
59,59
59,67
47,24
72,50
55,55
56,56
67,50
100,88
50,50
100,0
32,44
67,67
75,38
50,29
58,65
79,29
35,60
64,37
100,100
55,46
60,47
55,73
13,25
62,50
45,45
34,0
39,56
43,43
62,45
34,67
50,50
63,38
57,50
38,69
57,32
100,50
43,58
75,50
89,78
56,56
67,67
82,37
56,56
64,46
34,100
67,84
67,67
80,50
60,100
19,69
67,34
75,25
40,50
60,70
46,64
40,90
60,20
50,82
45,17
45,62
40,70
40,30
50,62
30,30
30,50
85,70
40,50
20,40
100,30
64,10
34,56
100,100
0,0
42,67
50,25
42,59
20,60
67,34
34,100
17,62
50,0
84,67
75,75
80,50
34,67
50,65
63,63
63,38
23,62
25,45
67,100
32,44
38,75
34,50
50,38
57,50
78,23
17,42
42,67
100,40
70,60
50,60
0,67
60,50
40,70
60,10
59,75
25,34
67,42
59,34
34,67
75,67
42,50
25,34
40,30
70,70
67,67
80,40
19,57
75,67
39,31
15,58
0,100
0,0
80,50
17,56
67,67
39,77
89,34
80,40
48,71
67,50
38,13
20,50
40,80
55,45
50,100
84,84
42,67
42,34
50,44
63,63
50,65
17,56
100,0
0,100
23,56
50,30
45,45
60,50
55,46
50,0
73,46
67,25
62,62
62,54
67,80
54,47
67,67
34,42
42,50
75,59
42,92
59,50
72,72
40,50
89,12
13,63
60,80
56,28
60,40
89,89
50,72
84,67
50,42
43,50
15,72
60,60
50,100
0,50
75,0
45,100
16,54
50,100
17,34
80,40
38,44
77,70
65,29
58,50
54,54
54,47
42,50
28,41
37,41
37,55
55,60
73,64
64,69
64,50
60,41
45,50
67,34
0,50
55,40
53,34
40,65
100,67
69,73
45,45
25,100
60,45
64,37
46,50
32,41
64,60
41,32
0,50
50,0
37,69
50,57
74,34
65,24
65,42
77,30
39,89
0,0
45,73
50,45
34,50
62,39
67,40
24,24
47,54
48,30
62,70
83,59
43,48
42,53
50,0
30,53
42,59
50,50
77,42
50,62
42,65
100,0
44,50
83,42
78,34
48,71
0,50
34,50
58,64
56,78
30,30
48,53
65,48
50,50
28,50
50,100
42,48
63,50
38,75
70,40
70,60
80,90
50,60
63,38
50,63
50,75
55,64
60,30
90,40
73,28
50,72
75,25
42,59
62,24
73,73
38,63
50,50
0,0
63,38
88,50
50,0
100,0
63,88
100,50
13,75
25,13
0,50
67,67
38,75
55,28
30,40
80,40
80,50
40,60
58,22
34,25
67,34
24,62
15,72
36,36
65,36
43,43
50,65
34,67
73,82
86,50
60,30
50,30
64,64
58,22
65,65
50,17
75,75
25,75
50,13
62,73
34,34
38,63
45,65
100,100
100,100
50,100
25,88
50,30
80,80
80,30
40,50
50,70
58,43
50,50
0,0
56,56
67,84
15,50
63,75
50,75
88,50
40,60
50,50
20,60
70,60
0,34
23,67
30,90
67,50
100,84
75,75
34,67
54,85
50,50
63,38
50,36
65,42
0,50
50,63
67,25
89,23
100,100
0,0
100,100
100,100
95,42
0,100
37,10
28,46
45,67
58,58
43,29
25,25
67,67
56,45
100,100
44,44
56,34
0,0
57,38
73,50
72,58
13,50
73,45
15,43
34,34
70,60
67,45
45,45
34,28
100,70
17,67
45,56
50,60
65,58
25,38
0,50
100,50
80,50
45,45
19,55
40,60
0,100
0,0
45,34
88,44
50,50
63,38
0,100
100,100
37,43
50,50
25,38
0,100
25,50
56,67
45,34
50,43
57,32
100,0
65,43
74,60
23,50
65,58
79,36
54,54
30,30
63,63
75,69
32,44
43,32
50,39
56,39
62,31
50,25
44,57
38,63
58,36
37,64
75,25
23,34
25,25
59,34
54,62
50,50
34,50
17,50
100,67
36,65
54,16
89,45
58,43
44,38
34,73
50,30
86,65
78,73
58,64
56,39
100,75
0,100
69,44
50,50
62,54
78,56
100,0
53,65
60,30
85,47
59,42
70,70
50,59
50,92
67,67
59,42
45,67
64,46
0,0
90,60
92,84
75,17
42,59
50,50
38,50
89,12
46,46
72,43
22,79
72,65
34,0
45,34
80,40
75,25
50,17
79,29
50,50
50,50
84,95
75,75
34,84
67,59
84,0
72,65
58,36
100,40
100,100
60,50
39,39
63,75
17,34
82,19
60,20
46,64
56,67
20,40
57,63
63,69
67,42
54,40
50,50
63,63
47,47
30,10
62,54
67,50
40,30
38,75
60,47
44,63
38,44
47,54
70,10
84,100
38,32
23,56
23,67
67,56
0,20
40,60
20,80
70,90
70,70
67,67
44,57
25,75
36,22
57,44
17,50
25,42
59,42
50,67
42,59
45,45
100,34
73,73
82,55
7,57
32,25
32,57
73,67
63,57
25,75
67,23
30,40
50,70
40,70
32,82
44,44
40,60
67,34
39,56
50,70
12,0
72,29
100,86
15,79
36,50
43,93
58,65
37,64
34,67
60,50
67,67
45,73
50,40
59,59
34,67
17,67
50,50
54,67
50,0
50,100
77,53
32,57
25,42
43,50
50,100
91,37
92,34
75,25
42,67
56,67
54,40
39,47
50,70
20,40
67,50
58,86
65,43
79,36
58,22
50,86
25,25
0,25
82,75
100,100
39,56
65,65
50,100
50,0
64,58
10,40
50,38
50,60
50,34
59,42
34,34
92,34
75,50
50,75
73,73
75,34
17,59
56,45
60,80
58,29
44,25
84,84
50,50
64,46
50,63
36,65
39,54
59,34
36,36
34,67
12,28
34,67
0,0
56,50
25,25
45,100
34,42
50,20
56,39
47,47
59,59
0,0
60,25
40,60
42,50
60,50
32,63
91,37
75,25
43,65
75,59
75,44
72,43
100,0
60,60
20,80
60,90
70,60
89,12
50,50
58,65
45,67
22,79
75,88
50,72
80,40
13,25
100,100
44,75
59,53
67,34
34,0
59,92
50,22
72,58
36,43
29,58
50,58
60,27
40,50
75,19
50,100
45,65
55,55
22,29
30,70
75,63
67,67
50,57
44,44
17,67
50,42
34,17
50,60
80,60
30,40
60,20
40,60
62,16
62,77
55,55
38,75
59,50
50,25
100,64
63,44
60,30
70,40
100,25
70,50
43,58
60,20
0,0
54,34
29,43
40,47
55,19
50,10
54,70
0,50
39,31
58,36
34,17
65,55
56,34
84,78
75,75
38,38
44,69
20,40
39,62
43,48
62,62
45,45
100,0
39,78
70,30
82,38
60,70
50,80
80,30
38,75
50,38
39,39
80,75
50,44
89,67
36,58
31,77
54,54
39,85
57,38
75,63
65,65
67,60
50,60
39,47
70,50
90,80
67,50
75,25
34,56
67,50
62,62
69,63
69,44
84,0
40,70
75,25
25,34
39,47
10,55
28,10
34,34
84,50
23,45
58,50
58,58
34,67
0,0
36,50
79,29
17,56
70,50
67,84
35,40
50,60
56,39
95,56
32,57
72,15
36,72
55,65
34,45
60,60
44,57
88,13
88,50
63,88
78,56
75,59
92,42
45,50
78,67
62,50
56,50
56,50
50,45
79,90
40,80
29,29
30,30
86,43
54,60
72,72
50,40
63,50
50,59
59,34
50,100
7,69
29,43
79,50
63,50
64,32
34,39
28,41
34,50
25,50
34,34
34,60
43,58
65,36
43,36
50,17
58,58
25,13
0,50
45,67
60,30
44,75
50,25
64,28
75,67
40,70
44,32
50,22
74,40
36,48
84,28
0,50
50,0
63,57
29,58
38,75
62,67
29,43
56,67
84,100
60,40
72,65
80,40
50,40
60,60
55,64
31,54
37,64
50,50
70,16
75,38
40,60
46,37
100,34
67,67
0,100
60,30
38,75
86,86
100,100
50,30
50,50
60,30
20,40
34,25
50,67
46,28
46,46
25,88
50,88
31,62
65,58
64,55
67,100
32,44
47,67
57,44
54,85
0,0
41,55
41,50
58,72
60,69
50,34
100,100
42,48
36,77
36,72
47,54
100,100
67,34
34,45
65,43
40,40
0,0
14,74
57,69
75,75
59,77
50,0
63,69
48,32
45,35
42,36
59,65
20,0
48,53
83,53
64,69
36,53
60,80
0,100
84,34
39,50
59,53
62,45
24,59
75,82
40,50
30,70
60,70
40,20
90,50
0,100
60,30
100,0
54,39
67,67
50,75
36,72
41,64
45,50
50,100
63,63
0,100
0,0
38,63
58,29
0,0
54,67
54,39
50,50
47,60
55,55
24,93
37,55
50,70
40,70
84,17
100,50
64,46
59,67
72,72
63,38
36,42
23,39
71,42
45,34
75,59
50,50
0,100
45,45
55,50
45,70
55,55
55,60
25,20
20,65
50,30
55,50
34,67
72,29
79,100
69,69
75,50
25,25
84,50
50,84
0,34
90,50
50,50
34,67
32,57
58,58
59,59
58,58
75,59
56,56
38,50
84,50
86,29
36,43
36,36
46,46
20,40
100,50
75,25
42,59
38,25
55,50
59,48
50,32
44,50
44,44
23,56
67,56
80,75
56,62
34,17
32,57
57,57
69,44
38,69
63,50
54,62
50,40
43,58
40,50
40,30
50,70
40,40
50,75
25,50
34,62
72,58
54,62
84,0
63,32
32,44
50,50
84,42
63,13
82,55
73,64
50,50
63,63
44,44
58,77
64,69
62,62
57,38
67,56
40,47
29,43
84,34
50,50
58,65
60,60
50,79
72,36
63,75
36,58
80,90
40,20
39,34
28,34
89,50
38,69
44,57
20,20
100,100
72,43
75,63
88,38
42,42
90,60
100,100
50,70
64,37
40,30
62,73
90,50
88,63
80,50
50,19
43,58
86,50
72,36
72,50
75,25
75,50
36,36
47,62
47,54
100,80
84,34
31,62
8,47
50,50
40,80
40,20
50,42
42,59
25,25
13,50
63,50
47,16
38,88
30,80
38,13
36,50
43,43
58,43
20,60
34,67
34,45
20,60
56,56
50,63
38,75
75,75
75,57
54,31
39,54
80,60
40,47
34,78
90,30
100,0
67,25
100,50
47,54
67,67
64,46
50,0
67,47
80,50
34,67
65,50
60,40
84,67
22,43
55,46
37,37
0,0
46,55
50,40
42,92
43,29
38,13
40,50
80,50
38,25
29,43
62,39
50,75
39,50
20,20
50,62
34,39
50,50
44,57
25,63
50,50
60,50
78,56
50,34
56,50
50,39
23,62
34,56
50,63
34,54
58,50
72,72
63,100
38,50
47,70
29,58
24,24
28,50
34,45
25,63
72,43
32,82
63,38
50,41
45,100
50,50
72,72
40,60
30,50
50,30
50,70
30,40
0,0
63,69
57,44
60,80
17,50
25,75
40,40
80,60
75,40
50,28
77,39
30,60
56,73
65,58
50,50
54,62
70,85
85,70
43,50
34,56
43,22
59,59
42,42
17,42
59,42
23,12
44,63
29,29
67,62
40,60
64,37
75,63
36,58
67,0
75,50
0,37
29,43
57,44
67,45
85,62
32,44
25,38
57,50
69,69
45,34
44,32
100,75
25,44
100,34
34,67
67,34
60,30
100,60
16,62
60,80
34,34
50,75
42,50
67,34
20,40
60,90
36,22
60,54
67,40
50,58
70,60
60,70
60,10
70,10
39,62
64,37
50,36
69,50
67,34
50,44
32,57
57,32
7,38
60,40
65,36
38,50
63,25
50,100
60,40
50,50
50,60
90,30
34,42
50,60
42,48
50,32
20,20
40,30
50,25
43,86
67,34
0,0
50,62
54,40
75,25
50,90
75,42
79,43
43,50
58,79
56,23
12,34
58,53
43,43
50,45
45,45
34,0
70,65
59,59
50,50
58,65
0,0
40,50
34,34
54,24
70,80
42,59
40,60
64,37
100,25
47,77
40,30
75,17
59,50
92,75
67,50
34,75
8,50
0,100
75,100
50,75
50,63
88,0
56,62
37,19
82,55
100,56
12,45
54,54
70,40
50,50
63,38
43,43
84,67
65,58
36,58
0,100
70,80
34,25
25,17
42,25
42,50
75,69
50,100
32,44
67,67
82,50
46,28
60,50
40,50
91,46
100,100
20,60
43,36
50,0
75,50
38,38
29,65
44,38
74,74
63,44
38,44
54,54
50,22
0,100
40,80
34,67
37,64
50,50
0,0
64,69
55,46
67,0
64,50
25,50
64,46
55,50
30,50
67,46
75,40
30,60
100,0
25,50
50,50
62,53
45,50
64,69
41,46
25,35
37,41
41,37
66,57
50,50
57,40
58,58
67,45
39,45
62,73
53,48
53,77
27,48
50,39
25,50
67,34
45,34
0,100
40,60
63,69
67,75
67,67
36,43
47,31
34,67
28,78
24,42
37,53
42,71
48,58
50,56
85,95
60,60
56,62
60,60
69,38
39,45
73,45
34,67
62,73
50,34
100,25
34,34
0,25
39,56
48,24
58,79
50,39
80,50
70,60
60,30
30,30
63,25
67,78
37,28
34,75
50,40
90,100
80,30
30,40
67,0
62,24
42,42
58,72
42,17
56,23
67,75
67,56
25,75
67,45
50,50
38,63
25,13
75,38
100,100
75,50
13,63
75,25
56,56
50,25
40,70
50,67
30,50
55,37
50,70
50,50
86,15
42,34
59,84
75,42
25,84
17,34
58,43
80,80
64,46
67,56
43,29
50,72
72,50
20,40
50,100
62,62
60,80
43,65
40,27
72,43
17,50
50,50
56,73
38,63
40,40
80,30
50,40
62,70
60,47
72,72
58,29
50,58
44,44
60,50
65,45
40,30
50,55
65,60
55,65
30,80
34,34
59,42
37,73
56,34
67,56
60,30
50,50
67,67
50,67
58,58
89,67
50,72
70,30
0,100
25,25
40,50
84,39
59,59
54,54
43,36
85,93
62,62
29,50
62,50
43,65
44,75
34,9
56,56
80,60
38,63
70,50
67,67
45,67
50,63
0,100
56,67
84,34
19,44
24,70
43,43
75,50
34,34
58,29
36,50
60,60
100,100
45,56
10,20
50,75
0,0
17,56
62,78
50,34
17,45
50,45
13,25
75,63
67,67
62,39
69,75
30,60
47,39
28,56
32,44
40,20
29,100
75,50
65,36
34,67
39,67
56,39
34,0
50,50
73,100
93,86
46,64
37,55
62,50
50,62
50,50
90,30
60,40
29,65
65,43
20,50
63,63
60,35
60,50
29,72
29,58
79,36
29,36
0,100
80,20
25,38
25,57
75,69
0,100
30,50
84,50
34,56
54,62
89,56
45,67
50,56
50,67
17,67
67,62
56,39
75,38
50,63
28,62
56,62
43,36
50,44
60,30
50,60
67,0
54,39
50,44
80,50
48,58
67,67
56,62
40,40
65,58
58,50
53,36
50,50
56,67
39,47
50,92
93,43
75,50
94,94
50,44
46,37
50,50
34,56
50,29
29,43
40,60
50,50
84,67
38,63
44,57
60,60
46,46
75,67
34,67
50,100
50,50
39,31
100,0
0,100
100,0
50,60
58,29
50,42
58,22
38,63
34,67
82,69
50,50
38,75
100,0
17,56
25,50
42,75
63,13
13,50
0,100
100,100
30,30
45,23
40,60
59,59
84,0
17,56
50,50
46,19
0,28
34,50
36,18
15,29
43,29
46,19
67,12
40,60
50,22
46,73
69,57
38,44
60,67
